Technology,Year,Power_kW,Hub_m,Dia_m,X_coord,Y_coord,PS_Year,PS_Hub,PS_Dia
wind power,"2003","1800",85.00000000000,70.00000000000,4185742.14008999990,3213396.21728000000,,,
wind power,"2004","1800",85.00000000000,70.00000000000,4184604.33098000010,3213441.80263999990,,,
wind power,"2004","1800",85.00000000000,70.00000000000,4184996.54410000010,3213446.44010999990,,,
wind power,"2004","1800",85.00000000000,70.00000000000,4184387.30611999980,3213154.62808000020,,,
wind power,"2004","1800",85.00000000000,70.00000000000,4185829.27756999990,3213695.17364999980,,,
wind power,"2004","1800",85.00000000000,70.00000000000,4185820.57268000020,3213935.41213000010,,,
wind power,"2004","1800",85.00000000000,70.00000000000,4185474.32416999990,3213489.92670000020,,,
wind power,"1997","500",65.00000000000,40.00000000000,4152425.78737000000,3132854.57302000000,,,
wind power,"2006","2000",113.50000000000,71.00000000000,4146057.43763000010,3182494.67706000010,,,
wind power,"2006","2000",113.50000000000,71.00000000000,4146109.56265000020,3182283.86677999980,,,
wind power,"2006","2000",113.50000000000,71.00000000000,4146189.14091000010,3182032.66257999980,,,
wind power,"2006","2000",113.50000000000,71.00000000000,4146450.23247000020,3182399.25057000010,,,
wind power,"1999","600",77.90000000000,44.00000000000,4174634.84951000010,3192387.88171999990,,,
wind power,"2002","600",65.00000000000,40.00000000000,4168990.19890000020,3194816.34335999980,,,
wind power,"2002","600",78.00000000000,44.00000000000,4169474.18159000020,3196480.52026000010,,,
wind power,"2007","2000",98.00000000000,70.00000000000,4167844.65144000020,3195752.47518000010,,,
wind power,"2007","2000",86.00000000000,70.00000000000,4166322.37613999980,3195623.25030000000,,,
wind power,"2007","2000",86.00000000000,70.00000000000,4166377.64054000010,3195422.39827999980,,,
wind power,"2007","2000",98.00000000000,70.00000000000,4167640.01568000020,3195565.18616000000,,,
wind power,"2007","2000",98.00000000000,70.00000000000,4168131.51648999980,3195808.57531000020,,,
wind power,"2007","2000",98.00000000000,70.00000000000,4168378.72966000020,3195745.16098000020,,,
wind power,"2002","1800",64.80000000000,70.00000000000,4192586.26336000020,3159285.39379000010,,,
wind power,"2002","1800",64.80000000000,70.00000000000,4192639.89776000010,3159914.97477999980,,,
wind power,"2002","1800",64.80000000000,70.00000000000,4192749.40430000010,3159583.30614000000,,,
wind power,"2002","1800",64.80000000000,70.00000000000,4192867.09419000010,3160141.97199000000,,,
wind power,"2011","2300",84.58000000000,82.00000000000,4262680.23869999960,3195813.43297000000,,,
wind power,"2011","2300",84.58000000000,82.00000000000,4262787.91765999980,3195421.75897999990,,,
wind power,"2011","2300",84.58000000000,82.00000000000,4262984.64157000000,3195759.23253000020,,,
wind power,"2011","2300",84.58000000000,82.00000000000,4263091.59406999960,3195387.57855999980,,,
wind power,"1996","500",65.00000000000,40.00000000000,4179683.70046000000,3127857.05907000000,,,
wind power,"1997","500",65.00000000000,40.00000000000,4171712.58076999990,3207535.23051000010,,,
wind power,"2000","600",65.00000000000,44.00000000000,4171599.03254000000,3207206.62405000020,,,
wind power,"2009","800",76.00000000000,48.00000000000,4169943.90646999980,3216783.86189999990,,,
wind power,"2009","800",76.00000000000,48.00000000000,4169586.80092999990,3217659.16134000010,,,
wind power,"2009","800",76.00000000000,48.00000000000,4169140.69416000000,3217735.29345999980,,,
wind power,"2009","800",76.00000000000,48.00000000000,4169247.41398000020,3217493.71936000000,,,
wind power,"2009","800",76.00000000000,48.00000000000,4169395.83190000010,3217811.84340000010,,,
wind power,"2009","800",76.00000000000,48.00000000000,4168956.72709000020,3217887.88027000010,,,
wind power,"1997","200",50.00000000000,30.00000000000,4193099.70197999990,3181289.42628999990,,,
wind power,"2004","1000",90.00000000000,59.00000000000,4194407.63470000030,3180881.29868000000,,,
wind power,"2004","1800",86.00000000000,70.00000000000,4194288.46224999990,3181383.18493000000,,,
wind power,"2004","1800",86.00000000000,70.00000000000,4194296.48908000020,3181092.92847000020,,,
wind power,"2001","600",77.90000000000,44.00000000000,4185686.43494000010,3204092.36461000000,,,
wind power,"2001","600",77.90000000000,44.00000000000,4181075.24690000010,3200191.31782000000,,,
wind power,"2002","600",77.90000000000,44.00000000000,4185865.86145000020,3203899.81318000010,,,
wind power,"2009","2000",98.00000000000,71.00000000000,4181409.90305999990,3200599.16349999980,,,
wind power,"2009","2000",98.00000000000,71.00000000000,4182119.27019000010,3200169.24213000010,,,
wind power,"2009","2000",98.00000000000,71.00000000000,4181638.45710000020,3199685.58350999980,,,
wind power,"2009","2000",98.00000000000,71.00000000000,4181737.35461999990,3200914.83730999990,,,
wind power,"2009","2000",98.00000000000,71.00000000000,4178804.56819000000,3202175.59505000010,,,
wind power,"2009","2000",98.00000000000,71.00000000000,4179233.60425999990,3202750.00587000000,,,
wind power,"2009","2000",98.00000000000,71.00000000000,4178754.93232000010,3201766.07298999980,,,
wind power,"2009","2000",98.00000000000,71.00000000000,4179244.35196000010,3202439.70683000000,,,
wind power,"2009","2000",98.00000000000,71.00000000000,4177828.16187000000,3202098.91962999990,,,
wind power,"2009","2000",98.00000000000,71.00000000000,4178105.75944999980,3201624.88748000000,,,
wind power,"2009","2000",98.00000000000,71.00000000000,4178548.42441000000,3202609.31356000020,,,
wind power,"1994","500",50.00000000000,40.00000000000,4203414.16325999980,3156685.56870000020,,,
wind power,"2006","800",75.60000000000,48.00000000000,4205279.69997000040,3156740.01400000000,,,
wind power,"2007","2300",64.00000000000,71.00000000000,4205411.40591000020,3156568.12009999990,,,
wind power,"2007","2300",64.00000000000,71.00000000000,4206287.47860999960,3156546.09627000010,,,
wind power,"2007","2300",64.00000000000,71.00000000000,4205602.06113999990,3156975.71339000020,,,
wind power,"2007","2300",64.00000000000,71.00000000000,4205688.92506000030,3156524.29281000000,,,
wind power,"2007","2300",64.00000000000,71.00000000000,4205810.42685000040,3156922.82911999990,,,
wind power,"2007","2300",64.00000000000,71.00000000000,4205930.12930000010,3156751.10052999990,,,
wind power,"2006","2300",64.00000000000,71.00000000000,4206073.97453999990,3156589.04510999980,,,
wind power,"1997","500",50.00000000000,40.00000000000,4207840.07381999960,3149811.37966000010,,,
wind power,"2007","800",75.60000000000,48.00000000000,4205095.56173000020,3156662.49963000000,,,
wind power,"1996","500",65.00000000000,40.00000000000,4178618.80792000010,3167681.16614999990,,,
wind power,"1998","500",65.00000000000,40.00000000000,4178354.57260000010,3166794.35546000020,,,
wind power,"2000","1500",98.00000000000,66.00000000000,4183740.46322999990,3164229.20697000020,,,
wind power,"2000","1500",98.00000000000,66.00000000000,4183786.04884999990,3163978.45664000000,,,
wind power,"2000","1500",98.00000000000,66.00000000000,4183472.48284999980,3163872.70556000010,,,
wind power,"2001","600",77.90000000000,44.00000000000,4180895.81214000010,3166159.18301999990,,,
wind power,"2002","1800",65.00000000000,70.00000000000,4181782.03643999990,3164836.37257000010,,,
wind power,"2002","1000",70.50000000000,59.00000000000,4183506.77584999990,3164112.35406999990,,,
wind power,"2002","1800",64.80000000000,70.00000000000,4183610.17693000010,3164431.09443000010,,,
wind power,"2003","600",77.90000000000,44.00000000000,4181642.45012000020,3164578.16023000000,,,
wind power,"2003","600",77.90000000000,44.00000000000,4181768.14592000000,3164406.35113999990,,,
wind power,"2003","600",77.90000000000,44.00000000000,4181796.34219000020,3164566.04234999980,,,
wind power,"2003","600",77.90000000000,44.00000000000,4181827.56006000000,3163485.08052999990,,,
wind power,"2003","600",77.90000000000,44.00000000000,4181839.50400999980,3164065.20343000020,,,
wind power,"2003","600",77.90000000000,44.00000000000,4181864.59147999990,3163924.78977000010,,,
wind power,"2003","600",77.90000000000,44.00000000000,4181866.34707000010,3163614.61231999980,,,
wind power,"2003","600",77.90000000000,44.00000000000,4181875.56430999980,3164214.78226999990,,,
wind power,"2003","600",77.90000000000,44.00000000000,4181904.27116000000,3163754.16020999990,,,
wind power,"2003","600",77.90000000000,44.00000000000,4182202.86192000010,3163569.97281000020,,,
wind power,"2003","1000",70.50000000000,59.00000000000,4183278.93581000020,3164495.66936000020,,,
wind power,"2003","1000",70.50000000000,59.00000000000,4183294.22873000010,3164005.21649000000,,,
wind power,"2003","1000",70.50000000000,59.00000000000,4183311.38168000010,3164235.09590000010,,,
wind power,"2004","1000",70.50000000000,57.00000000000,4181492.57237999980,3164810.33093999980,,,
wind power,"2004","1500",66.80000000000,66.00000000000,4181524.90978999990,3164249.61009000010,,,
wind power,"2004","1800",64.80000000000,70.00000000000,4182098.82133000020,3164812.01476000020,,,
wind power,"2005","600",65.00000000000,44.00000000000,4181423.35575000010,3164431.09299999990,,,
wind power,"1999","600",77.70000000000,44.00000000000,4171538.44878000020,3096254.22019999990,,,
wind power,"2000","600",77.70000000000,44.00000000000,4171406.10627999990,3096306.07009000010,,,
wind power,"2001","1800",65.00000000000,70.00000000000,4180259.37691000010,3160445.09624999990,,,
wind power,"2001","1800",98.00000000000,70.00000000000,4180289.21571000010,3160724.82491000000,,,
wind power,"2001","1800",98.00000000000,70.00000000000,4180647.73357000020,3160679.88277000000,,,
wind power,"2001","1800",98.00000000000,70.00000000000,4180742.14978000010,3160488.49364000000,,,
wind power,"2001","1800",98.00000000000,70.00000000000,4181113.17656000010,3160553.43429999980,,,
wind power,"2007","800",75.60000000000,48.00000000000,4180748.68912000020,3164555.97292000010,,,
wind power,"1992","88",28.50000000000,19.00000000000,4160203.92407000020,3180629.92496000000,,,
wind power,"2000","600",78.00000000000,44.00000000000,4155761.62867000000,3179830.44072999990,,,
wind power,"2006","800",75.60000000000,48.00000000000,4157951.27541999980,3179100.08292000000,,,
wind power,"2004","1500",66.80000000000,66.00000000000,4172148.30873999980,3158095.27596000020,,,
wind power,"2004","600",65.00000000000,44.00000000000,4172381.44138000020,3158172.11328999980,,,
wind power,"1996","600",78.00000000000,44.00000000000,4163833.28633000000,3181740.70900999990,,,
wind power,"2001","1500",64.70000000000,70.00000000000,4199894.40969999970,3158054.53390000020,,,
wind power,"2001","1500",64.70000000000,70.00000000000,4173667.59658000010,3180865.51006999980,,,
wind power,"2001","1500",64.70000000000,70.00000000000,4174155.82861999980,3181088.92854000020,,,
wind power,"2001","1500",64.70000000000,70.00000000000,4174467.21032000010,3181254.74203999990,,,
wind power,"2003","1500",100.00000000000,77.00000000000,4170339.77467000020,3217128.61681000000,,,
wind power,"2003","1500",100.00000000000,77.00000000000,4170403.90540000000,3217427.88444000020,,,
wind power,"2003","1500",100.00000000000,77.00000000000,4174710.04982999990,3191996.66061000010,,,
wind power,"2003","1500",100.00000000000,77.00000000000,4174944.76145000010,3190622.77578999990,,,
wind power,"2003","1500",100.00000000000,77.00000000000,4174955.83784000020,3190992.80407000010,,,
wind power,"2003","1500",100.00000000000,77.00000000000,4175128.40493000020,3192050.95780000000,,,
wind power,"2003","1500",100.00000000000,77.00000000000,4175191.51423999990,3190370.38562999990,,,
wind power,"1999","850",72.00000000000,56.00000000000,4239148.51554000010,3247352.23236999990,,,
wind power,"2005","1500",100.00000000000,77.00000000000,4230190.43587000020,3149614.92289000000,,,
wind power,"2005","1500",100.00000000000,77.00000000000,4230207.89224000000,3149212.25318000000,,,
wind power,"2009","2500",100.00000000000,100.00000000000,4188117.74030000020,3077216.76489999980,,,
wind power,"2009","2500",100.00000000000,100.00000000000,4188274.31670999990,3077474.72835000000,,,
wind power,"2001","1500",111.50000000000,77.00000000000,4189054.79208000000,3115872.35997000010,,,
wind power,"2003","1500",100.00000000000,77.00000000000,4156319.93672000010,3218930.98561999990,,,
wind power,"2003","1500",100.00000000000,77.00000000000,4156436.45642999980,3218529.20820999980,,,
wind power,"2003","1500",100.00000000000,77.00000000000,4156681.19137000010,3218795.99027000000,,,
wind power,"2004","1500",100.00000000000,77.00000000000,4144667.56875000010,3175450.55341999980,,,
wind power,"2004","1500",100.00000000000,77.00000000000,4144369.96000000000,3175484.65022000020,,,
wind power,"2003","1500",96.50000000000,77.00000000000,4171767.24792000000,3163873.30791000000,,,
wind power,"2003","1500",64.70000000000,70.00000000000,4238505.58593000010,3175444.28415000020,,,
wind power,"1994","250",50.00000000000,42.00000000000,4223217.35922000000,3148599.94930000000,,,
wind power,"2010","2000",108.38000000000,82.00000000000,4154200.53728999990,3236928.14294999980,,,
wind power,"1997","600",50.00000000000,43.00000000000,4239472.49693000040,3153399.72159000020,,,
wind power,"2004","1500",61.40000000000,77.00000000000,4201577.07718999960,3134489.56130999980,,,
wind power,"2000","1500",64.70000000000,70.00000000000,4187095.48614000020,3158290.22574000010,,,
wind power,"2005","1500",100.00000000000,77.00000000000,4169198.34923999990,3194603.39082999990,,,
wind power,"2006","1500",100.00000000000,77.00000000000,4167843.42429000000,3194641.95821999990,,,
wind power,"2006","2300",100.00000000000,94.00000000000,4168437.01593000020,3195254.12672000010,,,
wind power,"2006","2300",100.00000000000,94.00000000000,4168599.19915999980,3194971.76997999990,,,
wind power,"2006","2300",100.00000000000,94.00000000000,4168718.76945000000,3194499.90658000020,,,
wind power,"2006","2300",100.00000000000,94.00000000000,4168832.72056999990,3195368.76538999980,,,
wind power,"2006","2300",100.00000000000,94.00000000000,4169064.01160999990,3195165.50047999990,,,
wind power,"2003","1500",100.00000000000,77.00000000000,4174941.87742999990,3192351.90906000000,,,
wind power,"1999","1000",70.00000000000,57.00000000000,4246935.55504999960,3181942.13408000020,,,
wind power,"1990","33",14.85000000000,12.00000000000,4223293.93365999960,3124756.77412000020,,,
wind power,"2001","1000",70.00000000000,57.00000000000,4240654.54483000000,3179456.90897000020,,,
wind power,"2001","1000",70.00000000000,57.00000000000,4240689.40261000020,3179226.31295000020,,,
wind power,"2001","1000",70.00000000000,57.00000000000,4189484.40546000000,3186093.91406999990,,,
wind power,"2001","1000",70.00000000000,57.00000000000,4189846.24163000010,3186166.45526999980,,,
wind power,"2001","1000",70.00000000000,57.00000000000,4190082.96783000000,3186723.49166999990,,,
wind power,"2003","1500",85.00000000000,77.00000000000,4258687.98232000040,3214797.77256000000,,,
wind power,"1990","50",24.00000000000,16.00000000000,4150264.00759000010,3231439.32238999990,,,
wind power,"1990","50",37.30000000000,15.00000000000,4183048.74786000000,3157545.38597000020,,,
wind power,"1990","75",36.90000000000,16.00000000000,4257701.75695000030,3220053.95488000010,,,
wind power,"1992","75",36.00000000000,15.00000000000,4197429.82536999970,3154576.58144999990,,,
